,dir_name,image_name,augmentation,soft_max
268,/data3/test_meta_learning/Gen/Source_29_SDXL,618.png,orig,[0.1665899  0.83341014]
269,/data3/test_meta_learning/Gen/Source_29_SDXL,697.png,orig,[5.9217407e-05 9.9994075e-01]
270,/data3/test_meta_learning/Gen/Source_29_SDXL,619.png,orig,[0.9816232  0.01837681]
271,/data3/test_meta_learning/Gen/Source_29_SDXL,567.png,orig,[0.96370137 0.0362986 ]
272,/data3/test_meta_learning/Gen/Source_29_SDXL,21.png,orig,[0.97853243 0.02146759]
273,/data3/test_meta_learning/Gen/Source_29_SDXL,359.png,orig,[0.00548681 0.99451315]
274,/data3/test_meta_learning/Gen/Source_29_SDXL,135.png,orig,[3.89757e-08 1.00000e+00]
275,/data3/test_meta_learning/Gen/Source_29_SDXL,234.png,orig,[0.0134832  0.98651683]
276,/data3/test_meta_learning/Gen/Source_29_SDXL,345.png,orig,[0.010947   0.98905295]
277,/data3/test_meta_learning/Gen/Source_29_SDXL,698.png,orig,[0.9843977  0.01560231]
278,/data3/test_meta_learning/Gen/Source_29_SDXL,396.png,orig,[0.02774499 0.97225493]
279,/data3/test_meta_learning/Gen/Source_29_SDXL,217.png,orig,[0.47746792 0.52253205]
280,/data3/test_meta_learning/Gen/Source_29_SDXL,351.png,orig,[0.1889786  0.81102145]
281,/data3/test_meta_learning/Gen/Source_29_SDXL,691.png,orig,[0.38376704 0.616233  ]
282,/data3/test_meta_learning/Gen/Source_29_SDXL,540.png,orig,[0.01506649 0.98493356]
283,/data3/test_meta_learning/Gen/Source_29_SDXL,16.png,orig,[0.99750346 0.00249655]
284,/data3/test_meta_learning/Gen/Source_29_SDXL,70.png,orig,[0.00314864 0.9968514 ]
285,/data3/test_meta_learning/Gen/Source_29_SDXL,128.png,orig,[1.5315078e-05 9.9998474e-01]
286,/data3/test_meta_learning/Gen/Source_29_SDXL,704.png,orig,[0.03522833 0.9647717 ]
287,/data3/test_meta_learning/Gen/Source_29_SDXL,431.png,orig,[0.02245404 0.9775459 ]
288,/data3/test_meta_learning/Gen/Source_29_SDXL,19.png,orig,[0.94967    0.05032997]
289,/data3/test_meta_learning/Gen/Source_29_SDXL,18.png,orig,[0.06936526 0.9306348 ]
290,/data3/test_meta_learning/Gen/Source_29_SDXL,373.png,orig,[0.995248   0.00475203]
291,/data3/test_meta_learning/Gen/Source_29_SDXL,24.png,orig,[3.6796346e-06 9.9999630e-01]
292,/data3/test_meta_learning/Gen/Source_29_SDXL,288.png,orig,[0.99628395 0.00371606]
293,/data3/test_meta_learning/Gen/Source_29_SDXL,611.png,orig,[0.02723345 0.9727666 ]
294,/data3/test_meta_learning/Gen/Source_29_SDXL,385.png,orig,[0.9984968  0.00150328]
295,/data3/test_meta_learning/Gen/Source_29_SDXL,569.png,orig,[0.93630403 0.06369602]
296,/data3/test_meta_learning/Gen/Source_29_SDXL,447.png,orig,[1.0733264e-05 9.9998927e-01]
297,/data3/test_meta_learning/Gen/Source_29_SDXL,437.png,orig,[0.00598837 0.9940116 ]
298,/data3/test_meta_learning/Gen/Source_29_SDXL,35.png,orig,[0.02187455 0.9781254 ]
299,/data3/test_meta_learning/Gen/Source_29_SDXL,53.png,orig,[0.00245279 0.9975472 ]
300,/data3/test_meta_learning/Gen/Source_29_SDXL,352.png,orig,[0.8978296  0.10217039]
301,/data3/test_meta_learning/Gen/Source_29_SDXL,156.png,orig,[0.5557443  0.44425568]
302,/data3/test_meta_learning/Gen/Source_29_SDXL,185.png,orig,[1.3999639e-05 9.9998605e-01]
303,/data3/test_meta_learning/Gen/Source_29_SDXL,109.png,orig,[9.9999893e-01 1.0588413e-06]
304,/data3/test_meta_learning/Gen/Source_29_SDXL,461.png,orig,[7.404279e-06 9.999926e-01]
305,/data3/test_meta_learning/Gen/Source_29_SDXL,260.png,orig,[0.00520795 0.99479204]
306,/data3/test_meta_learning/Gen/Source_29_SDXL,699.png,orig,[3.3568544e-05 9.9996638e-01]
307,/data3/test_meta_learning/Gen/Source_29_SDXL,536.png,orig,[9.0816477e-04 9.9909186e-01]
308,/data3/test_meta_learning/Gen/Source_29_SDXL,174.png,orig,[0.03794381 0.9620562 ]
309,/data3/test_meta_learning/Gen/Source_29_SDXL,545.png,orig,[0.5526643 0.4473357]
310,/data3/test_meta_learning/Gen/Source_29_SDXL,9.png,orig,[0.00256086 0.99743915]
311,/data3/test_meta_learning/Gen/Source_29_SDXL,301.png,orig,[0.01555096 0.98444897]
312,/data3/test_meta_learning/Gen/Source_29_SDXL,506.png,orig,[4.8223254e-05 9.9995172e-01]
313,/data3/test_meta_learning/Gen/Source_29_SDXL,5.png,orig,[0.10814612 0.89185387]
314,/data3/test_meta_learning/Gen/Source_29_SDXL,587.png,orig,[0.05870062 0.9412994 ]
315,/data3/test_meta_learning/Gen/Source_29_SDXL,370.png,orig,[0.01774143 0.98225856]
316,/data3/test_meta_learning/Gen/Source_29_SDXL,555.png,orig,[0.9480979  0.05190216]
317,/data3/test_meta_learning/Gen/Source_29_SDXL,399.png,orig,[9.9999964e-01 3.8550803e-07]
318,/data3/test_meta_learning/Gen/Source_29_SDXL,409.png,orig,[8.088924e-08 9.999999e-01]
319,/data3/test_meta_learning/Gen/Source_29_SDXL,403.png,orig,[3.6347224e-04 9.9963653e-01]
320,/data3/test_meta_learning/Gen/Source_29_SDXL,97.png,orig,[1.109961e-04 9.998890e-01]
321,/data3/test_meta_learning/Gen/Source_29_SDXL,317.png,orig,[0.99895155 0.00104839]
322,/data3/test_meta_learning/Gen/Source_29_SDXL,649.png,orig,[9.990489e-01 9.511128e-04]
323,/data3/test_meta_learning/Gen/Source_29_SDXL,494.png,orig,[0.8579253  0.14207472]
324,/data3/test_meta_learning/Gen/Source_29_SDXL,238.png,orig,[1.6299673e-05 9.9998367e-01]
325,/data3/test_meta_learning/Gen/Source_29_SDXL,105.png,orig,[0.3883726 0.6116274]
326,/data3/test_meta_learning/Gen/Source_29_SDXL,669.png,orig,[0.9793971  0.02060289]
327,/data3/test_meta_learning/Gen/Source_29_SDXL,613.png,orig,[0.0167014 0.9832986]
328,/data3/test_meta_learning/Gen/Source_29_SDXL,626.png,orig,[0.00324858 0.9967514 ]
329,/data3/test_meta_learning/Gen/Source_29_SDXL,439.png,orig,[0.04468703 0.95531297]
330,/data3/test_meta_learning/Gen/Source_29_SDXL,296.png,orig,[5.9194706e-05 9.9994075e-01]
331,/data3/test_meta_learning/Gen/Source_29_SDXL,625.png,orig,[0.31962597 0.6803741 ]
332,/data3/test_meta_learning/Gen/Source_6_dreamlike,483.png,QF40,[9.9999881e-01 1.2426315e-06]
333,/data3/test_meta_learning/Gen/Source_6_dreamlike,734.png,QF40,[0.98900527 0.01099478]
334,/data3/test_meta_learning/Gen/Source_6_dreamlike,498.png,QF40,[0.50703317 0.4929668 ]
335,/data3/test_meta_learning/Gen/Source_6_dreamlike,96.png,QF40,[0.02886765 0.97113234]
336,/data3/test_meta_learning/Gen/Source_6_dreamlike,590.png,QF40,[7.2110741e-04 9.9927896e-01]
337,/data3/test_meta_learning/Gen/Source_6_dreamlike,273.png,QF40,[0.35205397 0.647946  ]
338,/data3/test_meta_learning/Gen/Source_6_dreamlike,419.png,QF40,[0.02666487 0.97333515]
339,/data3/test_meta_learning/Gen/Source_6_dreamlike,299.png,QF40,[1.7181579e-04 9.9982810e-01]
340,/data3/test_meta_learning/Gen/Source_6_dreamlike,774.png,QF40,[0.99101007 0.00898997]
341,/data3/test_meta_learning/Gen/Source_6_dreamlike,87.png,QF40,[0.9972128  0.00278724]
342,/data3/test_meta_learning/Gen/Source_6_dreamlike,410.png,QF40,[0.99331206 0.00668796]
343,/data3/test_meta_learning/Gen/Source_6_dreamlike,635.png,QF40,[0.58847666 0.41152328]
344,/data3/test_meta_learning/Gen/Source_6_dreamlike,77.png,QF40,[0.7413017  0.25869825]
345,/data3/test_meta_learning/Gen/Source_6_dreamlike,711.png,QF40,[0.9397583  0.06024163]
346,/data3/test_meta_learning/Gen/Source_6_dreamlike,466.png,QF40,[9.9991393e-01 8.6118423e-05]
347,/data3/test_meta_learning/Gen/Source_6_dreamlike,251.png,QF40,[0.99653494 0.00346506]
348,/data3/test_meta_learning/Gen/Source_6_dreamlike,56.png,QF40,[0.28973457 0.71026546]
349,/data3/test_meta_learning/Gen/Source_6_dreamlike,503.png,QF40,[0.991521   0.00847903]
350,/data3/test_meta_learning/Gen/Source_6_dreamlike,522.png,QF40,[4.7193264e-04 9.9952805e-01]
351,/data3/test_meta_learning/Gen/Source_6_dreamlike,523.png,QF40,[0.9957747  0.00422537]
352,/data3/test_meta_learning/Gen/Source_6_dreamlike,355.png,QF40,[0.10219843 0.8978016 ]
353,/data3/test_meta_learning/Gen/Source_6_dreamlike,619.png,QF40,[0.99815327 0.00184665]
354,/data3/test_meta_learning/Gen/Source_6_dreamlike,21.png,QF40,[1.0000000e+00 9.2634517e-10]
355,/data3/test_meta_learning/Gen/Source_6_dreamlike,135.png,QF40,[0.99682605 0.003174  ]
356,/data3/test_meta_learning/Gen/Source_6_dreamlike,508.png,QF40,[0.99796695 0.00203297]
357,/data3/test_meta_learning/Gen/Source_6_dreamlike,256.png,QF40,[9.9999738e-01 2.6470655e-06]
358,/data3/test_meta_learning/Gen/Source_6_dreamlike,698.png,QF40,[0.96296847 0.03703158]
359,/data3/test_meta_learning/Gen/Source_6_dreamlike,770.png,QF40,[0.9759906  0.02400945]
360,/data3/test_meta_learning/Gen/Source_6_dreamlike,365.png,QF40,[0.9377696  0.06223041]
361,/data3/test_meta_learning/Gen/Source_6_dreamlike,429.png,QF40,[9.996964e-01 3.036666e-04]
362,/data3/test_meta_learning/Gen/Source_6_dreamlike,513.png,QF40,[0.9690617 0.0309383]
363,/data3/test_meta_learning/Gen/Source_6_dreamlike,423.png,QF40,[1.934521e-05 9.999807e-01]
364,/data3/test_meta_learning/Gen/Source_6_dreamlike,55.png,QF40,[9.99987841e-01 1.21528465e-05]
365,/data3/test_meta_learning/Gen/Source_6_dreamlike,16.png,QF40,[0.91114366 0.08885629]
366,/data3/test_meta_learning/Gen/Source_6_dreamlike,760.png,QF40,[9.9999940e-01 5.6294016e-07]
367,/data3/test_meta_learning/Gen/Source_6_dreamlike,334.png,QF40,[0.01943029 0.9805697 ]
368,/data3/test_meta_learning/Gen/Source_6_dreamlike,392.png,QF40,[0.9786613  0.02133872]
369,/data3/test_meta_learning/Gen/Source_6_dreamlike,181.png,QF40,[0.18153559 0.8184644 ]
370,/data3/test_meta_learning/Gen/Source_6_dreamlike,64.png,QF40,[0.979758   0.02024198]
371,/data3/test_meta_learning/Gen/Source_6_dreamlike,431.png,QF40,[0.28726798 0.712732  ]
372,/data3/test_meta_learning/Gen/Source_6_dreamlike,609.png,QF40,[9.9980968e-01 1.9034871e-04]
373,/data3/test_meta_learning/Gen/Source_6_dreamlike,118.png,QF40,[9.9997330e-01 2.6740503e-05]
374,/data3/test_meta_learning/Gen/Source_6_dreamlike,499.png,QF40,[0.99730504 0.00269493]
375,/data3/test_meta_learning/Gen/Source_6_dreamlike,229.png,QF40,[0.00300186 0.9969982 ]
376,/data3/test_meta_learning/Gen/Source_6_dreamlike,373.png,QF40,[5.7446607e-04 9.9942553e-01]
377,/data3/test_meta_learning/Gen/Source_6_dreamlike,496.png,QF40,[0.9825021  0.01749783]
378,/data3/test_meta_learning/Gen/Source_6_dreamlike,68.png,QF40,[0.00313907 0.996861  ]
379,/data3/test_meta_learning/Gen/Source_6_dreamlike,20.png,QF40,[0.11765213 0.8823478 ]
380,/data3/test_meta_learning/Gen/Source_6_dreamlike,288.png,QF40,[9.9998963e-01 1.0398637e-05]
381,/data3/test_meta_learning/Gen/Source_6_dreamlike,694.png,QF40,[0.7939999  0.20600009]
382,/data3/test_meta_learning/Gen/Source_6_dreamlike,432.png,QF40,[0.9988771  0.00112282]
383,/data3/test_meta_learning/Gen/Source_6_dreamlike,346.png,QF40,[9.5775631e-06 9.9999046e-01]
384,/data3/test_meta_learning/Gen/Source_6_dreamlike,578.png,QF40,[9.9931514e-01 6.8492000e-04]
385,/data3/test_meta_learning/Gen/Source_6_dreamlike,281.png,QF40,[0.07772031 0.9222797 ]
386,/data3/test_meta_learning/Gen/Source_6_dreamlike,35.png,QF40,[0.00477078 0.99522924]
387,/data3/test_meta_learning/Gen/Source_6_dreamlike,218.png,QF40,[0.96761304 0.03238701]
388,/data3/test_meta_learning/Gen/Source_6_dreamlike,474.png,QF40,[0.9875814  0.01241868]
389,/data3/test_meta_learning/Gen/Source_6_dreamlike,352.png,QF40,[9.994666e-01 5.333795e-04]
390,/data3/test_meta_learning/Gen/Source_6_dreamlike,39.png,QF40,[0.99404    0.00596003]
391,/data3/test_meta_learning/Gen/Source_6_dreamlike,231.png,QF40,[0.19755128 0.80244875]
392,/data3/test_meta_learning/Gen/Source_6_dreamlike,559.png,QF40,[9.9999499e-01 4.9932123e-06]
393,/data3/test_meta_learning/Gen/Source_6_dreamlike,366.png,QF40,[0.99895656 0.00104342]
394,/data3/test_meta_learning/Gen/Source_6_dreamlike,261.png,QF40,[9.993185e-01 6.814720e-04]
395,/data3/test_meta_learning/Gen/Source_6_dreamlike,260.png,QF40,[0.06940217 0.93059784]
396,/data3/test_meta_learning/Gen/Source_6_dreamlike,340.png,QF40,[0.9896903 0.0103097]
397,/data3/test_meta_learning/Gen/Source_6_dreamlike,226.png,QF40,[9.9926203e-01 7.3793920e-04]
398,/data3/test_meta_learning/Gen/Source_6_dreamlike,286.png,QF40,[9.9937904e-01 6.2090764e-04]
399,/data3/test_meta_learning/Gen/Source_6_dreamlike,536.png,QF40,[9.9980325e-01 1.9674987e-04]
400,/data3/test_meta_learning/Gen/Source_6_dreamlike,725.png,QF40,[4.4698363e-06 9.9999559e-01]
401,/data3/test_meta_learning/Gen/Source_6_dreamlike,0.png,QF40,[0.95380723 0.0461927 ]
402,/data3/test_meta_learning/Gen/Source_6_dreamlike,506.png,QF40,[9.999995e-01 4.361422e-07]
403,/data3/test_meta_learning/Gen/Source_6_dreamlike,587.png,QF40,[0.86315364 0.1368463 ]
404,/data3/test_meta_learning/Gen/Source_6_dreamlike,89.png,QF40,[9.9989855e-01 1.0144288e-04]
405,/data3/test_meta_learning/Gen/Source_6_dreamlike,693.png,QF40,[0.37800735 0.62199265]
406,/data3/test_meta_learning/Gen/Source_6_dreamlike,417.png,QF40,[9.9976891e-01 2.3104403e-04]
407,/data3/test_meta_learning/Gen/Source_6_dreamlike,192.png,QF40,[0.8219015 0.1780985]
408,/data3/test_meta_learning/Gen/Source_6_dreamlike,641.png,QF40,[9.9999750e-01 2.5196598e-06]
409,/data3/test_meta_learning/Gen/Source_6_dreamlike,364.png,QF40,[9.9937195e-01 6.2801974e-04]
410,/data3/test_meta_learning/Gen/Source_6_dreamlike,426.png,QF40,[9.9936348e-01 6.3653814e-04]
411,/data3/test_meta_learning/Gen/Source_6_dreamlike,390.png,QF40,[9.9999952e-01 4.1777594e-07]
412,/data3/test_meta_learning/Gen/Source_6_dreamlike,310.png,QF40,[9.999403e-01 5.967044e-05]
413,/data3/test_meta_learning/Gen/Source_6_dreamlike,240.png,QF40,[9.9999225e-01 7.7234608e-06]
414,/data3/test_meta_learning/Gen/Source_6_dreamlike,460.png,QF40,[9.9999774e-01 2.3145353e-06]
415,/data3/test_meta_learning/Gen/Source_6_dreamlike,721.png,QF40,[9.999933e-01 6.636265e-06]
416,/data3/test_meta_learning/Gen/Source_6_dreamlike,669.png,QF40,[0.26961455 0.7303854 ]
417,/data3/test_meta_learning/Gen/Source_6_dreamlike,78.png,QF40,[9.9999595e-01 4.0764180e-06]
418,/data3/test_meta_learning/Gen/Source_6_dreamlike,773.png,QF40,[9.9999297e-01 7.0397982e-06]
419,/data3/test_meta_learning/Gen/Source_6_dreamlike,136.png,QF40,[0.8289492  0.17105074]
420,/data3/test_meta_learning/Gen/Source_6_dreamlike,388.png,QF40,[0.7173804 0.2826196]
421,/data3/test_meta_learning/Gen/Source_6_dreamlike,682.png,QF40,[0.03558717 0.9644128 ]
422,/data3/test_meta_learning/Gen/Source_6_dreamlike,483.png,QF65,[9.9999988e-01 1.6069727e-07]
423,/data3/test_meta_learning/Gen/Source_6_dreamlike,734.png,QF65,[0.99790156 0.0020984 ]
424,/data3/test_meta_learning/Gen/Source_6_dreamlike,498.png,QF65,[0.22909772 0.7709023 ]
425,/data3/test_meta_learning/Gen/Source_6_dreamlike,96.png,QF65,[0.729224   0.27077597]
426,/data3/test_meta_learning/Gen/Source_6_dreamlike,590.png,QF65,[0.03517298 0.96482706]
427,/data3/test_meta_learning/Gen/Source_6_dreamlike,273.png,QF65,[0.9942247 0.0057753]
428,/data3/test_meta_learning/Gen/Source_6_dreamlike,419.png,QF65,[0.09021006 0.9097899 ]
429,/data3/test_meta_learning/Gen/Source_6_dreamlike,299.png,QF65,[0.47443438 0.52556556]
430,/data3/test_meta_learning/Gen/Source_6_dreamlike,774.png,QF65,[0.992461   0.00753901]
431,/data3/test_meta_learning/Gen/Source_6_dreamlike,87.png,QF65,[9.9995553e-01 4.4510074e-05]
432,/data3/test_meta_learning/Gen/Source_6_dreamlike,410.png,QF65,[0.99447775 0.00552219]
433,/data3/test_meta_learning/Gen/Source_6_dreamlike,635.png,QF65,[0.32541558 0.67458445]
434,/data3/test_meta_learning/Gen/Source_6_dreamlike,77.png,QF65,[0.028458   0.97154194]
435,/data3/test_meta_learning/Gen/Source_6_dreamlike,711.png,QF65,[0.8880553  0.11194466]
436,/data3/test_meta_learning/Gen/Source_6_dreamlike,466.png,QF65,[0.983401 0.016599]
437,/data3/test_meta_learning/Gen/Source_6_dreamlike,251.png,QF65,[9.9991953e-01 8.0411482e-05]
438,/data3/test_meta_learning/Gen/Source_6_dreamlike,56.png,QF65,[0.15049358 0.8495064 ]
439,/data3/test_meta_learning/Gen/Source_6_dreamlike,503.png,QF65,[0.98908335 0.01091657]
440,/data3/test_meta_learning/Gen/Source_6_dreamlike,522.png,QF65,[0.9960932  0.00390673]
441,/data3/test_meta_learning/Gen/Source_6_dreamlike,523.png,QF65,[9.9913234e-01 8.6771307e-04]
442,/data3/test_meta_learning/Gen/Source_6_dreamlike,355.png,QF65,[0.03128941 0.96871066]
443,/data3/test_meta_learning/Gen/Source_6_dreamlike,619.png,QF65,[0.9987419  0.00125811]
444,/data3/test_meta_learning/Gen/Source_6_dreamlike,21.png,QF65,[1.0000000e+00 1.2425079e-09]
445,/data3/test_meta_learning/Gen/Source_6_dreamlike,135.png,QF65,[9.9998820e-01 1.1838509e-05]
446,/data3/test_meta_learning/Gen/Source_6_dreamlike,508.png,QF65,[9.9931550e-01 6.8455195e-04]
447,/data3/test_meta_learning/Gen/Source_6_dreamlike,256.png,QF65,[9.9999952e-01 4.5353727e-07]
448,/data3/test_meta_learning/Gen/Source_6_dreamlike,698.png,QF65,[0.83945346 0.16054657]
449,/data3/test_meta_learning/Gen/Source_6_dreamlike,770.png,QF65,[0.9970759  0.00292407]
450,/data3/test_meta_learning/Gen/Source_6_dreamlike,365.png,QF65,[0.9256396  0.07436042]
451,/data3/test_meta_learning/Gen/Source_6_dreamlike,429.png,QF65,[9.9997580e-01 2.4203982e-05]
452,/data3/test_meta_learning/Gen/Source_6_dreamlike,513.png,QF65,[0.88503444 0.11496548]
453,/data3/test_meta_learning/Gen/Source_6_dreamlike,423.png,QF65,[1.2812225e-04 9.9987185e-01]
454,/data3/test_meta_learning/Gen/Source_6_dreamlike,55.png,QF65,[0.9907355  0.00926454]
455,/data3/test_meta_learning/Gen/Source_6_dreamlike,16.png,QF65,[0.7400738 0.2599262]
456,/data3/test_meta_learning/Gen/Source_6_dreamlike,760.png,QF65,[9.9999702e-01 2.9400765e-06]
457,/data3/test_meta_learning/Gen/Source_6_dreamlike,334.png,QF65,[0.7252555  0.27474454]
458,/data3/test_meta_learning/Gen/Source_6_dreamlike,392.png,QF65,[0.04340286 0.95659715]
459,/data3/test_meta_learning/Gen/Source_6_dreamlike,181.png,QF65,[0.48844042 0.51155955]
460,/data3/test_meta_learning/Gen/Source_6_dreamlike,64.png,QF65,[9.995870e-01 4.130644e-04]
461,/data3/test_meta_learning/Gen/Source_6_dreamlike,431.png,QF65,[0.08712481 0.9128752 ]
462,/data3/test_meta_learning/Gen/Source_6_dreamlike,609.png,QF65,[0.98608625 0.01391373]
463,/data3/test_meta_learning/Gen/Source_6_dreamlike,118.png,QF65,[9.9983251e-01 1.6741102e-04]
464,/data3/test_meta_learning/Gen/Source_6_dreamlike,499.png,QF65,[0.9989207  0.00107937]
465,/data3/test_meta_learning/Gen/Source_6_dreamlike,229.png,QF65,[0.00122347 0.9987765 ]
466,/data3/test_meta_learning/Gen/Source_6_dreamlike,373.png,QF65,[1.0067021e-04 9.9989927e-01]
467,/data3/test_meta_learning/Gen/Source_6_dreamlike,496.png,QF65,[0.99891424 0.00108575]
468,/data3/test_meta_learning/Gen/Source_6_dreamlike,68.png,QF65,[5.4676615e-04 9.9945325e-01]
469,/data3/test_meta_learning/Gen/Source_6_dreamlike,20.png,QF65,[0.11836337 0.88163656]
470,/data3/test_meta_learning/Gen/Source_6_dreamlike,288.png,QF65,[9.999932e-01 6.830526e-06]
471,/data3/test_meta_learning/Gen/Source_6_dreamlike,694.png,QF65,[0.98792017 0.01207977]
472,/data3/test_meta_learning/Gen/Source_6_dreamlike,432.png,QF65,[9.9986088e-01 1.3907399e-04]
473,/data3/test_meta_learning/Gen/Source_6_dreamlike,346.png,QF65,[4.8757875e-06 9.9999511e-01]
474,/data3/test_meta_learning/Gen/Source_6_dreamlike,578.png,QF65,[9.9984646e-01 1.5355040e-04]
475,/data3/test_meta_learning/Gen/Source_6_dreamlike,281.png,QF65,[0.9843097  0.01569035]
476,/data3/test_meta_learning/Gen/Source_6_dreamlike,35.png,QF65,[0.21142393 0.78857607]
477,/data3/test_meta_learning/Gen/Source_6_dreamlike,218.png,QF65,[0.9843656  0.01563439]
478,/data3/test_meta_learning/Gen/Source_6_dreamlike,474.png,QF65,[9.9998343e-01 1.6545744e-05]
479,/data3/test_meta_learning/Gen/Source_6_dreamlike,352.png,QF65,[0.98057586 0.01942417]
480,/data3/test_meta_learning/Gen/Source_6_dreamlike,39.png,QF65,[0.9737716  0.02622844]
481,/data3/test_meta_learning/Gen/Source_6_dreamlike,231.png,QF65,[0.62194455 0.37805548]
482,/data3/test_meta_learning/Gen/Source_6_dreamlike,559.png,QF65,[9.9999702e-01 2.9504183e-06]
483,/data3/test_meta_learning/Gen/Source_6_dreamlike,366.png,QF65,[0.9586111  0.04138892]
484,/data3/test_meta_learning/Gen/Source_6_dreamlike,261.png,QF65,[0.99350536 0.00649465]
485,/data3/test_meta_learning/Gen/Source_6_dreamlike,260.png,QF65,[0.18313468 0.8168653 ]
486,/data3/test_meta_learning/Gen/Source_6_dreamlike,340.png,QF65,[0.98861825 0.01138169]
487,/data3/test_meta_learning/Gen/Source_6_dreamlike,226.png,QF65,[9.9999881e-01 1.1461597e-06]
488,/data3/test_meta_learning/Gen/Source_6_dreamlike,286.png,QF65,[9.9996495e-01 3.5042998e-05]
489,/data3/test_meta_learning/Gen/Source_6_dreamlike,536.png,QF65,[0.9940295  0.00597054]
490,/data3/test_meta_learning/Gen/Source_6_dreamlike,725.png,QF65,[1.4916331e-08 1.0000000e+00]
491,/data3/test_meta_learning/Gen/Source_6_dreamlike,0.png,QF65,[0.12155836 0.87844163]
492,/data3/test_meta_learning/Gen/Source_6_dreamlike,506.png,QF65,[9.999999e-01 5.977735e-08]
493,/data3/test_meta_learning/Gen/Source_6_dreamlike,587.png,QF65,[0.21018684 0.78981316]
494,/data3/test_meta_learning/Gen/Source_6_dreamlike,89.png,QF65,[9.9998510e-01 1.4921795e-05]
495,/data3/test_meta_learning/Gen/Source_6_dreamlike,693.png,QF65,[0.4597796 0.5402204]
496,/data3/test_meta_learning/Gen/Source_6_dreamlike,417.png,QF65,[9.9998546e-01 1.4488684e-05]
497,/data3/test_meta_learning/Gen/Source_6_dreamlike,192.png,QF65,[9.993943e-01 6.057148e-04]
498,/data3/test_meta_learning/Gen/Source_6_dreamlike,641.png,QF65,[9.9970824e-01 2.9168747e-04]
499,/data3/test_meta_learning/Gen/Source_6_dreamlike,364.png,QF65,[0.99248296 0.00751702]
500,/data3/test_meta_learning/Gen/Source_6_dreamlike,426.png,QF65,[0.997769   0.00223102]
501,/data3/test_meta_learning/Gen/Source_6_dreamlike,390.png,QF65,[9.9998140e-01 1.8571307e-05]
502,/data3/test_meta_learning/Gen/Source_6_dreamlike,310.png,QF65,[9.9998975e-01 1.0291615e-05]
503,/data3/test_meta_learning/Gen/Source_6_dreamlike,240.png,QF65,[9.993782e-01 6.217290e-04]
504,/data3/test_meta_learning/Gen/Source_6_dreamlike,460.png,QF65,[1.0000000e+00 2.9019398e-09]
505,/data3/test_meta_learning/Gen/Source_6_dreamlike,721.png,QF65,[9.9996054e-01 3.9481049e-05]
506,/data3/test_meta_learning/Gen/Source_6_dreamlike,669.png,QF65,[0.91877913 0.08122086]
